yskarpathiotis,,,,2,2,,,5
derek-baker,,https://www.linkedin.com/in/derek-baker-270a9812b/,,16,105,,Remote or die.,17
anthony-albertina,,,,10,23,True,,4
JMarji,,,,3,11,,,3
welbym,,https://welbym.github.io/,,9,27,True,Illinois,22
lantigian,,,,1,1,,,1
sagaralok,,,,11,40,,"jalandhar,india",4
