sonicrules11,,https://linktr.ee/harleyh1,,22,11,,R'lyeh,16
20jjanssen,,,,6,3,,"Melbourne, Australia",2
manigamer22,,,,9,17,,,16
officialBell,,https://www.youtube.com/c/Bellez,,7,7,,,11
gLevaa,,,,11,4,,New Zealand,3
Nasdro,,,,0,2,,,0
d0hp,,,,0,3,,,9
Artem7GO,,,,0,5,,,5
Micah1811,,,,2,4,,,1
yfizz,,,,0,8,,,6
borschhh,,,,1,12,,,1
officialquake,,https://quake.pw/,,6,7,,unknown,18
7ent1al,,,,0,3,,,0
paperunerz,,,,0,7,,,0
